Implementation smell,Namespace,Class,File,Method,Description
Long Identifier,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,,The length of the parameter btnSystemDataSqlClientSqlConnection is 35.
Long Identifier,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,,The length of the parameter btnMicrosoftTeamFoundationWorkItemTrackingClientWorkItem is 56.
Long Statement,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,btnMicrosoftTeamFoundationWorkItemTrackingClientWorkItem_Click,The length of the statement  "            var tfs = new TfsTeamProjectCollection(new Uri(string.Format("http://{0}:8080/tfs"' Environment.MachineName))' new TfsClientCredentials(new WindowsCredential(true)' true)); " is 172.
Long Statement,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,btnMicrosoftTeamFoundationWorkItemTrackingClientWorkItem_Click,The length of the statement  "            var workItemList = new List<WorkItem>(store.Query("SELECT Id' Title' [Work Item Type] FROM WorkItems").Cast<WorkItem>()); " is 121.
Long Statement,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,btnMicrosoftTeamFoundationWorkItemTrackingClientWorkItem_Click,The length of the statement  "                workItemList[0].Title = string.Format("changed the title to show the date - {0}"' DateTime.Now.ToString("dd MMM yyyy")); " is 120.
Long Statement,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,InitializeComponent,The length of the statement  "            this.btnSystemDataSqlClientSqlConnection.Click += new System.EventHandler(this.btnSystemDataSqlClientSqlConnection_Click); " is 122.
Long Statement,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,InitializeComponent,The length of the statement  "            this.btnMicrosoftTeamFoundationWorkItemTrackingClientWorkItem.Name = "btnMicrosoftTeamFoundationWorkItemTrackingClientWorkItem"; " is 128.
Long Statement,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,InitializeComponent,The length of the statement  "            this.btnMicrosoftTeamFoundationWorkItemTrackingClientWorkItem.Text = "Microsoft.TeamFoundation.WorkItemTracking.Client.WorkItem"; " is 129.
Long Statement,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,InitializeComponent,The length of the statement  "            this.btnMicrosoftTeamFoundationWorkItemTrackingClientWorkItem.Click += new System.EventHandler(this.btnMicrosoftTeamFoundationWorkItemTrackingClientWorkItem_Click); " is 164.
Magic Number,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,InitializeComponent,The following statement contains a magic number: this.btnSystemDataSqlClientSqlConnection.Location = new System.Drawing.Point(12' 12);
Magic Number,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,InitializeComponent,The following statement contains a magic number: this.btnSystemDataSqlClientSqlConnection.Location = new System.Drawing.Point(12' 12);
Magic Number,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,InitializeComponent,The following statement contains a magic number: this.btnSystemDataSqlClientSqlConnection.Size = new System.Drawing.Size(333' 23);
Magic Number,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,InitializeComponent,The following statement contains a magic number: this.btnSystemDataSqlClientSqlConnection.Size = new System.Drawing.Size(333' 23);
Magic Number,DotNetPretty.DesktopTestApp,frmMain,D:\research\architectureSmells\repos\Gordon-Beeming_DotNet-Pretty\DotNetPretty.DesktopTestApp\frmMain.cs,InitializeComponent,The following statement contains a magic number: this.btnMicrosoftTeamFoundationWorkItemTrackingClientWorkItem.Location = new System.Drawing.Point(12' 41);
