Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,Student,Student,F:\newReposMay17\dentia_TelerikAcademy\Homeworks\OOP\Common-Type-System\Student\Student.cs,Student,The method has 7 parameters.
Long Statement,Student,Student,F:\newReposMay17\dentia_TelerikAcademy\Homeworks\OOP\Common-Type-System\Student\Student.cs,Clone,The length of the statement  "	Student temp = new Student (this.FirstName' this.MiddleName' this.LastName' this.SSN' this.Address' this.Phone' this.Email.Address); " is 132.
Long Statement,Student,Student,F:\newReposMay17\dentia_TelerikAcademy\Homeworks\OOP\Common-Type-System\Student\Student.cs,ToString,The length of the statement  "	result.AppendLine (String.Format ("{0}' faculty: {1}' speciality: {2}' course {3}"' this.University' this.Faculty' this.Speciality' this.Course)); " is 146.
Long Statement,Student,TestStudent,F:\newReposMay17\dentia_TelerikAcademy\Homeworks\OOP\Common-Type-System\Student\TestStudent.cs,Main,The length of the statement  "	student.FillUniversityInfo (Student._University.SofiaUniversity' 4' Student._Faculty.Mathematics' Student._Speciality.IT); " is 122.
Long Statement,Student,TestStudent,F:\newReposMay17\dentia_TelerikAcademy\Homeworks\OOP\Common-Type-System\Student\TestStudent.cs,Main,The length of the statement  "	student2.FillUniversityInfo (Student._University.TechnicalUniversity' 4' Student._Faculty.Mathematics' Student._Speciality.IT); " is 127.
Magic Number,Student,Student,F:\newReposMay17\dentia_TelerikAcademy\Homeworks\OOP\Common-Type-System\Student\Student.cs,GetHashCode,The following statement contains a magic number: hash = (hash * 7) + this.SSN.GetHashCode ();  
Magic Number,Student,Student,F:\newReposMay17\dentia_TelerikAcademy\Homeworks\OOP\Common-Type-System\Student\Student.cs,GetHashCode,The following statement contains a magic number: hash = (hash * 7) + this.Course.GetHashCode ();  
Magic Number,Student,TestStudent,F:\newReposMay17\dentia_TelerikAcademy\Homeworks\OOP\Common-Type-System\Student\TestStudent.cs,Main,The following statement contains a magic number: student.FillUniversityInfo (Student._University.SofiaUniversity' 4' Student._Faculty.Mathematics' Student._Speciality.IT);  
Magic Number,Student,TestStudent,F:\newReposMay17\dentia_TelerikAcademy\Homeworks\OOP\Common-Type-System\Student\TestStudent.cs,Main,The following statement contains a magic number: student2.FillUniversityInfo (Student._University.TechnicalUniversity' 4' Student._Faculty.Mathematics' Student._Speciality.IT);  
