Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Palindromes,Palindromes,D:\research\architectureSmells\repos\dentia_TelerikAcademy\Homeworks\C#2\Strings-And-Text-Processing\Palindromes\Palindromes.cs,Main,The length of the statement  "            string sample = "Here are some palindromes: ABBA' exe' lamal. And here are some more - oohoo' SOS' lol. The following are not palindromes: cool' dot' tod' mike."; " is 162.
Magic Number,Palindromes,Palindromes,D:\research\architectureSmells\repos\dentia_TelerikAcademy\Homeworks\C#2\Strings-And-Text-Processing\Palindromes\Palindromes.cs,IsPalindrome,The following statement contains a magic number: left < match.Length/2
