Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,CassandraSharp-net45,CassandraSharp.CQLBinaryProtocol,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CassandraSharp.CQLBinaryProtocol' CassandraSharp.CQLBinaryProtocol.Queries,CassandraSharp.CQLBinaryProtocol.ColumnData' CassandraSharp.CQLBinaryProtocol.ColumnSpec' CassandraSharp.CQLBinaryProtocol.PreparedQuery<T>' CassandraSharp.CQLBinaryProtocol.ValueSerialization' CassandraSharp.CQLBinaryProtocol.ValueSerializer<T>' CassandraSharp.CQLBinaryProtocol.Queries.AuthenticateQuery' CassandraSharp.CQLBinaryProtocol.Queries.CqlQuery<T>
Unstable Dependency,CassandraSharp-net45,CassandraSharp.CQLBinaryProtocol,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): CassandraSharp.CQLBinaryProtocol.Queries' CassandraSharp.CQLPoco,CassandraSharp.CQLBinaryProtocol.PrepareQuery' CassandraSharp.CQLBinaryProtocol.CassandraTypeSerializerAttribute' CassandraSharp.CQLBinaryProtocol.ICassandraTypeSerializer
Unstable Dependency,CassandraSharp-net45,CassandraSharp.Utils,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): CassandraSharp.Enlightenment,CassandraSharp.Utils.EnlightenmentMgr
Ambiguous Interface,CassandraSharp-net45,CassandraSharp.CQLBinaryProtocol.Queries,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: Query<T>,CassandraSharp.CQLBinaryProtocol.Queries.Query<T>
Feature Concentration,CassandraSharp-net45,CassandraSharp.CQLBinaryProtocol,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ColumnData]' [ColumnSpec]' [CqlCommand]' [FrameHeaderFlags]' [FrameType]' [MetadataFlags]' [PreparedQuery<T>]' [ResultOpcode]' [ValueSerialization' ValueSerializer<T>' IValueSerializer' ValueSerializerProvider]. LCC (Lack of Component Cohesion) = 0.75,CassandraSharp.CQLBinaryProtocol.ColumnData' CassandraSharp.CQLBinaryProtocol.ColumnSpec' CassandraSharp.CQLBinaryProtocol.CqlCommand' CassandraSharp.CQLBinaryProtocol.FrameHeaderFlags' CassandraSharp.CQLBinaryProtocol.FrameType' CassandraSharp.CQLBinaryProtocol.MetadataFlags' CassandraSharp.CQLBinaryProtocol.PreparedQuery<T>' CassandraSharp.CQLBinaryProtocol.ResultOpcode
Feature Concentration,CassandraSharp-net45,CassandraSharp.CQLBinaryProtocol.Queries,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AuthenticateQuery]' [CqlQuery<T>]' [CreateKeyspaceQuery]' [CreateOptionsQuery]' [ExecuteQuery<T>]' [PrepareQuery]' [Query<T>]' [ReadyQuery]' [SetKeyspaceQuery]. LCC (Lack of Component Cohesion) = 1,CassandraSharp.CQLBinaryProtocol.Queries.CqlQuery<T>' CassandraSharp.CQLBinaryProtocol.Queries.CreateKeyspaceQuery' CassandraSharp.CQLBinaryProtocol.Queries.CreateOptionsQuery' CassandraSharp.CQLBinaryProtocol.Queries.ExecuteQuery<T>' CassandraSharp.CQLBinaryProtocol.Queries.PrepareQuery' CassandraSharp.CQLBinaryProtocol.Queries.Query<T>' CassandraSharp.CQLBinaryProtocol.Queries.ReadyQuery' CassandraSharp.CQLBinaryProtocol.Queries.SetKeyspaceQuery
Feature Concentration,CassandraSharp-net45,CassandraSharp.Enlightenment,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ClusterManager]' [CommandFactory]' [Future]' [OrdinalDataMapperFactory]' [PocoDataMapperFactory]' [PropertyBagDataMapperFactory]. LCC (Lack of Component Cohesion) = 1,CassandraSharp.Enlightenment.CommandFactory' CassandraSharp.Enlightenment.Future' CassandraSharp.Enlightenment.OrdinalDataMapperFactory' CassandraSharp.Enlightenment.PocoDataMapperFactory' CassandraSharp.Enlightenment.PropertyBagDataMapperFactory
Feature Concentration,CassandraSharp-net45,CassandraSharp.Transport,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BufferingFrameReader' SocketReadOnlyStream' StreamingFrameReader]' [BufferingFrameWriter' LongRunningConnection' QueryInfo' QueryInfo<T>' LongRunningConnectionFactory]' [Factory]. LCC (Lack of Component Cohesion) = 0.33,CassandraSharp.Transport.BufferingFrameReader' CassandraSharp.Transport.SocketReadOnlyStream' CassandraSharp.Transport.StreamingFrameReader' CassandraSharp.Transport.Factory
Feature Concentration,CassandraSharp-net45,CassandraSharp.Utils,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ArrayExtensions]' [CheckParameterExtensions]' [DisposableExtensions]' [ExceptionExtensions]' [Network]' [Runtime]' [IServiceDescriptor' ServiceActivator<T>]' [TokenRing]. LCC (Lack of Component Cohesion) = 0.89,CassandraSharp.Utils.ArrayExtensions' CassandraSharp.Utils.CheckParameterExtensions' CassandraSharp.Utils.DisposableExtensions' CassandraSharp.Utils.ExceptionExtensions' CassandraSharp.Utils.Network' CassandraSharp.Utils.Runtime' CassandraSharp.Utils.TokenRing
Scattered Functionality,CassandraSharp-net45,CassandraSharp.CQLBinaryProtocol,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: CassandraSharp.Extensibility' CassandraSharp,CassandraSharp.Extensibility.IPartitioner' CassandraSharp.ICluster' CassandraSharp.Extensibility.IDataMapperFactory
